id,title,cast
243,High Fidelity,"[3036, 1562, 3230, 70851, 3232, 1922, 3234]"
570670,The Invisible Man,"[32798, 83860, 1344344, 76068, 1539693, 551020, 1275904]"
487242,Suicide Squad: Hell to Pay,"[2224, 15762, 64805, 934219, 27011, 90658, 35981]"
473033,Uncut Gems,"[19292, 1200864, 2371446, 1177652, 19394, 10866, 6167]"
458423,Mamma Mia! Here We Go Again,"[71070, 1016168, 1271, 9139, 1437582, 1794448, 55470]"
30197,The Producers,"[18861, 3460, 47504, 105813, 9601, 71898, 56105]"
11533,Jason and the Argonauts,"[40241, 69763, 24819, 69764, 93163, 30705, 89065]"
10634,Friday,"[9778, 66, 9781, 8396, 56902, 54800, 9788]"
10618,Once Upon a Time in China II,"[1336, 65987, 65992, 1341, 65986, 131732, 239091]"
713704,Evil Dead Rise,"[1186659, 220620, 144080, 3128781, 3128782, 1964539, 3745221]"
536743,Queen & Slim,"[206919, 1695989, 71913, 2838, 1237, 1526793, 1789788]"
385103,Scoob!,"[71070, 110014, 15831, 1172108, 180486, 95517, 29222]"
10986,The Taming of the Scoundrel,"[67967, 27163, 67969, 118500, 118499, 67970, 129635]"
10876,Quills,"[118, 204, 73421, 3895, 8226, 8979, 23496]"
37767,Fun Is Beautiful,"[89193, 129567, 16318, 14149, 55799, 129568, 129635]"
10948,The Fox and the Hound,"[1937, 6856, 20157, 3461, 88947, 7520, 21460]"
606952,The Goddess of Fortune,"[65571, 1047948, 69489, 90317, 2328786, 89389, 18838]"
438740,Salyut-7,"[236369, 224489, 29838, 568339, 83835, 1318905, 1929503]"
63310,Bullhead,"[73381, 236901, 236903, 234568, 236904, 43643, 76285]"
20714,12,"[125737, 82796, 81000, 125855, 115395, 125857, 30405]"
14859,Keith,"[78197, 49915, 139868, 79793, 157015, 722, 38085]"
14291,Searching for Bobby Fischer,"[85313, 3266, 11148, 2282, 2975, 554247, 41957]"
11772,The Haunting,"[2750, 29545, 20510, 6725, 131449, 39001, 9878]"
11316,Macbeth,"[8223, 12513, 68985, 11843, 184892, 10732, 185003]"
557940,My Boyfriend's Meds,"[145184, 545087, 15110, 1206, 224185, 94622]"
82881,Tangled Ever After,"[16855, 69899, 52760, 1219029, 116315, 649103, 76595]"
9741,Unbreakable,"[62, 2231, 32, 4012, 33689, 19299, 21474]"
15712,Welcome,"[5443, 109890, 84429, 49278, 583331, 71490, 228196]"
14533,Gia,"[11701, 31167, 83051, 96043, 168320, 74763, 83721]"
1997,Two Brothers,"[529, 13687, 1281, 20527, 20530, 20532, 20531]"
460555,Operation Red Sea,"[146098, 1816461, 1018563, 1576969, 99687, 112985, 2133336]"
454640,The Angry Birds Movie 2,"[58224, 54415, 62862, 168452, 19278, 1453801, 1625558]"
440472,The Upside,"[55638, 17419, 2227, 229932, 1120699, 15455, 1795607]"
31602,The Chase,"[3084, 6352, 4135, 5249, 4301, 20604, 2433]"
10102,La Grande Bouffe,"[5676, 32312, 3784, 24366, 10262, 1500819, 225235]"
4643,The Guardian,"[1269, 18976, 6068, 41555, 122756, 145539, 41556]"
15588,OSS 117: Lost in Rio,"[56024, 78425, 1146860, 583687, 5266, 583686, 131404]"
420818,The Lion King,"[5294, 84292, 15152, 51878, 1981, 1828695, 1915962]"
9829,United 93,"[59696, 59687, 59697, 2307357, 47538, 59688, 52442]"
560044,The Willoughbys,"[62831, 52792, 1658803, 53256, 519, 13636, 1216713]"
32040,The Killing of a Chinese Bookie,"[856, 2758, 5950, 121481, 13869, 11415, 195890]"
6396,SLC Punk,"[26457, 49424, 49425, 1844, 41088, 50398, 1582]"
6173,Read My Lips,"[1925, 19117, 45152, 48405, 48406, 24378, 6552]"
964,The Phantom of the Opera,"[14481, 14485, 14484, 14486, 9097, 14488, 14487]"
744275,After We Fell,"[1753914, 1114487, 20805, 2035329, 20960, 20373, 32203]"
324560,Brimstone,"[529, 501, 23229, 239019, 1331023, 220448, 84865]"
58574,Sherlock Holmes: A Game of Shadows,"[3223, 9642, 87722, 15440, 53714, 1665, 17521]"
19265,Whatever Works,"[16376, 38940, 21731, 84423, 1276, 42157, 84422]"
10476,Hustle & Flow,"[18288, 18471, 343, 40036, 132078, 8171, 45245]"
633515,The Forgotten Battle,"[1279249, 1729393, 1112244, 1013048, 1106964, 1274229, 3519632]"
291270,Anomalisa,"[11207, 10431, 119232]"
10531,Death and the Maiden,"[10205, 2282, 14344, 65537, 65538, 65539, 1402412]"
1574,Chicago,"[9137, 1922, 1205, 15758, 4764, 140, 17637]"
816904,Mummies,"[1164823, 3220932, 3903982, 1729702, 1744367, 3903978, 3903983]"
680531,The Mad Women's Ball,"[939099, 19119, 25340, 1871464, 93903, 3127501, 1622993]"
15906,Barbie and the Magic of Pegasus,"[74358, 45923, 293984, 89552, 59311, 74364, 172776]"
11636,New Police Story,"[18897, 70106, 66762, 64434, 64436, 1499573, 63585]"
10590,We Were Soldiers,"[2461, 17141, 289, 16431, 21594, 41292, 12834]"
10564,Where the Heart Is,"[524, 15852, 8893, 3234, 35, 22063, 52476]"
68730,Silence,"[37625, 1023139, 3896, 84755, 13275, 143037, 58608]"
12877,Dead Man's Shoes,"[14887, 20284, 20286, 70518, 122994, 122995, 122996]"
573,Frenzy,"[8223, 8225, 8228, 8227, 8224, 35314, 8226]"
65,8 Mile,"[325, 327, 328, 326, 335, 333, 343]"
565179,The First King,"[1395660, 1880993, 70312, 1668746, 1912247, 2132130, 1706380]"
396774,Bomb City,"[1367309, 12797, 460802, 83274, 1327009, 77174, 20582]"
206563,Trash,"[1372463, 1372459, 1372462, 52583, 87341, 108916, 8349]"
188538,Remember Sunday,"[6279, 69899, 28044, 8689, 66636, 1430438, 24292]"
27367,Mrs. Miniver,"[93805, 12308, 7663, 14299, 5832, 7666, 103340]"
14794,if....,"[56890, 1234484, 138563, 1040441, 1040442, 157799, 37984]"
1089,Point Break,"[723, 6384, 2048, 15309, 11885, 6474, 103011]"
517148,Beanpole,"[2299889, 2299890, 120236, 238697, 1857191, 2299891, 2299892]"
474354,22 July,"[2121726, 71610, 71187, 2147452, 1480030, 522533, 2147451]"
147773,The Way Way Back,"[83852, 4495, 3051, 1285, 6807, 19, 52792]"
82693,Silver Linings Playbook,"[51329, 72129, 380, 67837, 66, 6217, 40543]"
14807,The Long Good Friday,"[382, 15735, 74043, 76184, 3426, 19794, 652]"
11620,Quo Vadis,"[82216, 20141, 29655, 14501, 101497, 10027, 135066]"
9769,Lolita,"[16940, 11149, 29369, 8924, 11484, 181299, 1227066]"
2100,The Last Castle,"[4135, 4691, 103, 18792, 5365, 32, 80380]"
1924,Superman,"[3084, 193, 20006, 13726, 55278, 3381, 20011]"
421,The Life Aquatic with Steve Zissou,"[1532, 887, 112, 5657, 5293, 4785, 5658]"
430447,Mary and The Witch's Flower,"[78350, 225730, 1348015, 58449, 100765, 133699, 35642]"
551,The Poseidon Adventure,"[193, 7502, 7503, 7504, 7505, 7631, 7632]"
473,Pi,"[6432, 1173, 6437, 177560, 6438, 6439, 1982]"
517331,The Realm,"[3483, 19909, 67262, 724188, 961990, 34053, 28511]"
369523,The Tale,"[4784, 1094759, 1133349, 50095, 4432, 11512, 44059]"
12232,The Thief of Bagdad,"[3001, 71784, 39800, 71785, 1276503, 47395, 1043451]"
811634,The Monkey King: Reborn,"[2580344, 3029410, 1674213, 2936880, 2974840, 2207403, 3091091]"
77877,The Lucky One,"[29222, 221809, 10401, 80289, 211429, 141762, 550317]"
39057,Pokémon: Arceus and the Jewel of Life,"[65424, 73044, 65427, 9710, 112140, 40325, 62318]"
38810,Dogtooth,"[122428, 17587, 122424, 122426, 122425, 122422, 1185439]"
2323,Field of Dreams,"[1269, 23882, 12930, 15152, 11477, 23881, 13784]"
635,Angel Heart,"[2295, 380, 3232, 44079, 9170, 9171, 2979]"
157832,Calvary,"[2039, 40477, 17521, 49735, 7028, 4812, 588]"
13701,Immortal Beloved,"[64, 1924, 6588, 55851, 23797, 6199, 22]"
12105,Yellow Submarine,"[27652, 117548, 96179, 86107, 94836, 2080509, 10593]"
11462,Suspicion,"[2638, 3360, 99461, 3363, 14299, 100781, 93897]"
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","[5526, 5527, 5528, 5529, 3063, 5530, 388]"
23483,Kick-Ass,"[27428, 56734, 2963, 116882, 2983, 116881, 54691]"
14072,Rab Ne Bana Di Jodi,"[35742, 43416, 81928, 1033169, 141328, 35795, 237977]"
2998,Zabriskie Point,"[29896, 29897, 8496, 3173, 225930, 225931, 8229]"
738215,Barbie: Princess Adventure,"[63333, 1599422, 571336, 1494097, 2112099, 1440178, 1945568]"
597219,The Half of It,"[1087262, 1710334, 1902797, 12798, 1849954, 205808, 59206]"
461615,MFKZ,"[1265647, 1507097, 1187189, 20285, 1804204, 2051256, 185322]"
25300,I'm Not Scared,"[93505, 120129, 37946, 55912, 93508, 68162, 93509]"
18240,The Proposal,"[18277, 10859, 50463, 8977, 2453, 71727, 81681]"
11687,The Visitors,"[1003, 28781, 62531, 64913, 24877, 2412, 39193]"
581389,Space Sweepers,"[150698, 1537768, 84996, 1989290, 30315, 84788, 2966748]"
420817,Aladdin,"[2888, 1515478, 240724, 935235, 103330, 476163, 141034]"
212778,Chef,"[15277, 63522, 1259762, 5723, 1245, 4483, 17485]"
11639,The Dark Crystal,"[55983, 70772, 7908, 64181, 64180, 1228891, 1696852]"
532814,The Bad Seed,"[2879, 1172108, 1498646, 20047, 125026, 112645, 1848567]"
371638,The Disaster Artist,"[17051, 54697, 19274, 88029, 71552, 67837, 27972]"
336843,Maze Runner: The Death Cure,"[527393, 115150, 25663, 1310760, 973667, 4808, 93491]"
44716,In a Better World,"[52398, 4460, 4455, 230033, 230034, 88543, 1185]"
38438,Buffet Froid,"[16927, 24379, 24540, 12270, 9763, 35899, 145103]"
18912,Angst,"[3970, 83866, 83867, 83868, 83869, 83870, 83871]"
8619,Master and Commander: The Far Side of the World,"[934, 6162, 1329, 19655, 229672, 26131, 185460]"
19833,In the Loop,"[12982, 2441, 18022, 4691, 91493, 34612, 71084]"
3111,A Star Is Born,"[9066, 2091, 2672, 30527, 11170, 30528, 30529]"
408,Snow White and the Seven Dwarfs,"[5460, 288940, 540747, 5457, 5462, 5465, 364526]"
639933,The Northman,"[28846, 2227, 150802, 569, 1397778, 5293, 1428295]"
9846,To Live and Die in L.A.,"[52267, 5293, 59872, 59873, 1241, 923, 4761]"
8982,The Protector,"[57207, 57208, 57209, 57210, 24898, 127451, 123812]"
353728,Closet Monster,"[529003, 56262, 43277, 549533, 1210466, 1260011, 7005]"
335797,Sing,"[10297, 368, 52139, 1245, 4764, 1303037, 1540615]"
1637,Speed,"[6384, 18277, 2778, 8447, 3977, 2394, 2683]"
718789,Lightyear,"[16828, 74688, 21198, 55934, 1102500, 9274, 1332680]"
365045,Heidi,"[1525932, 2310, 1525933, 1134253, 2343, 28532, 39303]"
352490,This Beautiful Fantastic,"[567269, 207, 125660, 225692, 10731, 2173591, 192838]"
302429,Strange Magic,"[10697, 38940, 29223, 1384599, 1097967, 52775, 52792]"
71325,With Every Heartbeat,"[106660, 47072, 79196, 85807, 74927, 79269, 562588]"
8697,Who Am I?,"[18897, 55706, 55707, 55708, 89040, 955264, 70690]"
4552,A Tale of Two Sisters,"[37940, 37941, 37939, 1222431, 564846, 554560, 1162595]"
197950,The Connection,"[56024, 54291, 72255, 67532, 5442, 239118, 56285]"
69315,Battlestar Galactica: Razor,"[41820, 83458, 6110, 50668, 587, 1581, 51798]"
8470,John Q,"[5292, 4512, 55314, 3087, 52647, 62842, 16666]"
6106,Salvador,"[4512, 26485, 4776, 47879, 41737, 47881, 47882]"
785538,7 Prisoners,"[2172524, 17289, 1921253, 2991249, 3369434, 54977]"
271714,Love & Mercy,"[17142, 3036, 9281, 13242, 105727, 83276, 116295]"
8583,Dangerous Beauty,"[2462, 17328, 17485, 10430, 3489, 14061, 20005]"
534338,An Interview with God,"[1017347, 11064, 57686, 572195, 1187068, 27516, 1812393]"
468198,The Place,"[56843, 146464, 128748, 53422, 120135, 87010, 3203552]"
19562,The Magnificent One,"[3829, 14061, 11223, 22796, 32080, 28189, 1508050]"
17887,Barefoot in the Park,"[4135, 6352, 29519, 12969, 14832, 19098, 13821]"
203,Mean Streets,"[380, 1037, 2555, 2556, 2557, 2558, 2561]"
653349,Vacation Friends,"[56446, 1488961, 449513, 1662651, 21505, 16217, 1350469]"
506281,The World to Come,"[77795, 1893, 556356, 984629, 1913585, 1711289, 1161505]"
436270,Black Adam,"[18918, 83860, 1253353, 164945, 2042690, 935235, 1293978]"
428449,A Ghost Story,"[1893, 108916, 77080, 1160977, 1716511, 1875580, 1785588]"
23169,Remember Me,"[11288, 28660, 517, 5313, 2955, 1218228, 17495]"
14748,Boy A,"[37625, 77266, 3064, 63311, 82711, 107128, 931892]"
10340,Lady and the Tramp,"[64871, 64872, 64870, 67230, 1022053, 110654, 67290]"
1627,The Wild Child,"[18206, 1650, 18207, 11550, 18208, 18209, 18210]"
585077,Children of the Sea,"[559416, 2392463, 1594456, 1561997, 228466, 84028, 30566]"
16211,The Sons of Katie Elder,"[4165, 4299, 16759, 24808, 12313, 78690, 14732]"
13041,El Topo,"[55119, 85148, 85149, 22767, 1121999, 236273, 1122000]"
12144,The Land Before Time,"[44055, 71447, 40352, 16216, 4160, 3798, 15831]"
10537,The Doors,"[5576, 5344, 6677, 11805, 6863, 7486, 147]"
9322,La Femme Nikita,"[57298, 7037, 10698, 1003, 2170, 14812, 57299]"
5916,The Getaway,"[13565, 46597, 8258, 49352, 3091, 14253, 3174]"
308639,Dope,"[587506, 1253355, 1291350, 37153, 1395182, 119870, 1521445]"
103332,Ruby Sparks,"[17142, 35028, 61659, 516, 3131, 61178, 212154]"
42196,The Bad Seed,"[94036, 125026, 5732, 40618, 30538, 2776, 8496]"
11153,National Lampoon's Vacation,"[54812, 821, 1904, 70089, 1811, 1217003, 115457]"
1555,The Spanish Apartment,"[17497, 2405, 17521, 17522, 17523, 17524, 17525]"
1010821,Groot Takes a Bath,"[12835, 60279, 1382187]"
618416,Penguin Bloom,"[3489, 7062, 2764207, 2764203, 2764205, 67837, 15298]"
507076,Climax,"[568657, 2041838, 2037046, 2134233, 2041840, 2134242, 2041839]"
10895,Pinocchio,"[67371, 30236, 985275, 117073, 13819, 33923, 96053]"
10141,Dirty Rotten Scoundrels,"[67773, 3895, 21104, 28853, 30618, 27762, 13314]"
1807,Elephant,"[19195, 19196, 19197, 19198, 19199, 19200, 19201]"
508,Love Actually,"[4566, 2440, 5472, 7056, 3291, 350, 3896]"
823610,Seal Team,"[198847, 18999, 29528, 109869, 9657, 82191, 1231373]"
542921,While at War,"[24977, 87015, 1071971, 27464, 27471, 974519, 1603600]"
310307,The Founder,"[2232, 17039, 3911, 1817, 17178, 107770, 4784]"
17379,Last Holiday,"[15758, 36424, 16327, 3128, 4808, 8699, 16927]"
302401,Snowden,"[24045, 94185, 6832, 17306, 207, 928572, 18082]"
157370,Kill Your Darlings,"[10980, 122889, 53820, 54738, 11107, 212, 10431]"
78480,Monsieur Lazhar,"[231278, 1008606, 232137, 1008607, 119391, 1875585, 1347718]"
9464,Buffalo '66,"[22461, 6886, 856, 5657, 2165, 83037, 18472]"
8092,This Boy's Life,"[380, 6913, 6193, 2955, 13446, 53814, 162605]"
7972,Before the Devil Knows You're Dead,"[1233, 569, 3926, 3141, 53441, 335, 39388]"
209276,Starred Up,"[85065, 77335, 36669, 971049, 109833, 1192778, 1108724]"
12914,Stargate: Continuum,"[26048, 26087, 26088, 26086, 26054, 2222, 26085]"
676547,Prey for the Devil,"[1400939, 5414, 1237405, 111658, 2693053, 29068, 12519]"
351339,Anthropoid,"[1254583, 2037, 1021684, 72865, 205258, 13014, 996558]"
12579,The Woman Next Door,"[16927, 20234, 27880, 72925, 28190, 35136, 19075]"
370755,Paterson,"[1023139, 229932, 8689, 5384, 1650121, 1410478, 68973]"
290250,The Nice Guys,"[30614, 934, 1265629, 1392137, 326, 60033, 66743]"
269494,A Hard Day,"[115290, 138336, 1044800, 578838, 1372475, 1706959, 1375944]"
196024,The Keeper of Lost Causes,"[1018, 57012, 1017, 1013156, 64122, 137443, 230346]"
11075,Audition,"[4994, 57455, 2541, 68111, 63706, 1171071, 72606]"
272878,Max,"[19159, 1279814, 16858, 1223726, 1527312, 967781, 19487]"
71524,Ace of Aces,"[3829, 3536, 146217, 240515, 3617, 50089, 46790]"
10545,The Hunchback of Notre Dame,"[3999, 3416, 1022161, 65598, 8945, 20749, 20624]"
401,Garden State,"[5367, 524, 65, 133, 5376, 19497, 5385]"
512263,Honey Boy,"[10959, 1105079, 1590759, 1687573, 1212, 1503200, 10871]"
277217,Descendants,"[1098962, 75041, 121868, 1331457, 1421393, 1212273, 1421398]"
11634,Show Me Love,"[70092, 70093, 70095, 1270972, 1270975, 114580, 1270973]"
3073,Bud Abbott and Lou Costello Meet Frankenstein,"[30111, 29642, 4072, 1547, 30112, 96065, 30114]"
1443,The Virgin Suicides,"[205, 2299, 4512, 3391, 60650, 349, 518]"
340613,The Wife,"[515, 378, 2224, 232396, 205258, 1450262, 4513]"
13666,The Wolf Man,"[4072, 4113, 1208, 76974, 8726, 1547, 14873]"
11050,Terms of Endearment,"[4090, 26513, 514, 518, 8447, 12074, 1367884]"
1548,Ghost World,"[2155, 884, 1245, 51214, 7796, 12438, 31714]"
1259,Notes on a Scandal,"[5309, 112, 2440, 37049, 26854, 17483, 36594]"
925102,The Night of the 12th,"[910944, 47822, 40883, 2898403, 1150410, 1139801, 1457800]"
487672,Reign of the Supermen,"[3035, 11008, 11678, 157847, 37089, 134424, 58791]"
460465,Mortal Kombat,"[1610940, 136347, 189230, 592496, 51684, 2481704, 962438]"
449749,The Leisure Seeker,"[15735, 55636, 28478, 80966, 13314, 214943, 1017371]"
399121,An Officer and a Spy,"[56024, 16269, 8925, 223532, 146720, 64541, 64215]"
43128,Sons of the Desert,"[89670, 78057, 34757, 99467, 108627, 34574, 1186116]"
21521,Project A: Part II,"[18897, 1338, 83358, 65987, 44922, 83630, 110025]"
16448,Waiting for Guffman,"[13524, 26510, 20753, 11514, 75463, 1211, 7489]"
11646,Gallipoli,"[2461, 70752, 70753, 70755, 1482678, 75442, 1241852]"
606954,I Hate Summer,"[120019, 120020, 120025, 226381, 1123312, 1302694, 238495]"
5204,Control,"[42067, 42068, 42069, 42070, 42071, 42072, 231048]"
3291,"Good Night, and Good Luck.","[11064, 1276, 1461, 8447, 3223, 8924, 6719]"
283552,The Light Between Oceans,"[17288, 227454, 3293, 29092, 12536, 1046903, 1635479]"
239563,St. Vincent,"[1532, 55536, 1274508, 3489, 40477, 18288, 66580]"
102651,Maleficent,"[11701, 18050, 11356, 82191, 72305, 36594, 32987]"
11296,Birdy,"[8654, 2963, 68897, 68898, 16215, 9257, 42168]"
9802,The Rock,"[2963, 738, 228, 4520, 52, 34691, 2712]"
5335,Theorem,"[28641, 12520, 18340, 18227, 42843, 7710, 23367]"
203801,The Man from U.N.C.L.E.,"[73968, 53807, 227454, 1133349, 90325, 41965, 3291]"
10514,The Andromeda Strain,"[65505, 14831, 65508, 39709, 157439, 30987, 33060]"
5817,"You, the Living","[45775, 45776, 45777, 45778, 45779, 45780, 45781]"
5693,Hoosiers,"[193, 10767, 2778, 4080, 44850, 10486, 3217]"
321741,Concussion,"[2888, 7447, 13, 1216606, 52, 3229, 87192]"
249688,The End of the Tour,"[41088, 44735, 47281, 1175394, 1601441, 34612, 3234]"
1440,Little Children,"[204, 17178, 6161, 17183, 11315, 17179, 17184]"
711,Finding Forrester,"[738, 10689, 1164, 10690, 6485, 10691, 10692]"
461955,Rakka,"[10205, 1198931, 82190, 43903, 1029029, 1050718, 1320424]"
31587,Scarecrow,"[193, 1158, 6360, 83145, 97878, 39015, 14544]"
22383,The Professionals,"[13784, 18391, 8253, 4963, 3785, 4959, 1208]"
15257,Hulk vs. Wolverine,"[60279, 65769, 571562, 19508, 71535, 86788, 74370]"
13580,The Spy Who Came in from the Cold,"[5341, 29545, 18216, 21520, 5254, 74689, 4973]"
12584,The Shootist,"[4165, 7570, 6159, 854, 16420, 39753, 16555]"
9606,Metropolis,"[58156, 58155, 1406716, 58158, 551966, 84504, 126279]"
927,Gremlins,"[16170, 16171, 16166, 1070, 3034, 16103, 16167]"
768331,The Inner Cage,"[72782, 108900, 1346237, 72781, 133217, 3219083, 3219084]"
248933,The Dark Valley,"[32987, 44567, 894116, 907352, 1284243, 213596, 1284241]"
46829,Barney's Version,"[13242, 4483, 10882, 6613, 100, 58168, 21089]"
17264,The Black Stallion,"[81544, 1937, 8437, 87825, 16166, 2979, 150238]"
10497,Bitter Moon,"[9979, 8925, 3291, 5470, 78951, 1402272, 1402273]"
593660,My Brother Chases Dinosaurs,"[57345, 9627, 25258, 2024496, 2323555, 1410131, 2369436]"
440642,The Spacewalker,"[116005, 23440, 240563, 69530, 128851, 143661, 126861]"
429191,A Fantastic Woman,"[1436971, 975976, 127248, 71208, 963911, 225012, 66901]"
340027,Brain on Fire,"[56734, 1142720, 30315, 530, 213001, 80602, 62919]"
152584,Blue Is the Warmest Color,"[586757, 121529, 38865, 15482, 1029292, 543836, 1199531]"
8764,Top Secret!,"[5576, 55907, 5, 55037, 34720, 2268, 55908]"
394374,At the End of the Tunnel,"[19803, 87016, 224731, 17094, 93649, 1737065]"
127373,What Maisie Knew,"[1231, 4581, 28846, 576084, 1060629, 87266, 1703861]"
18299,Love in the Afternoon,"[4068, 1932, 112972, 1943, 3833, 278685, 27896]"
11934,The Hudsucker Proxy,"[504, 10431, 1466, 3636, 108717, 4251, 8854]"
9316,Ong Bak: Muay Thai Warrior,"[57207, 57208, 57272, 57273, 149862, 1052080, 1003459]"
624,Easy Rider,"[8949, 2778, 514, 8960, 8961, 1779781, 98204]"
717980,Sharper,"[1231, 60898, 1029934, 2996176, 12074, 164242, 2354011]"
15484,Shadows,"[131110, 41284, 146707, 146708, 146709, 96165, 1095841]"
11457,Life as a House,"[8945, 17244, 5470, 20089, 2453, 19211, 2977]"
9787,Lords of Dogtown,"[19197, 46593, 28412, 15338, 17413, 59251, 59252]"
4972,The Green Butchers,"[1018, 1019, 3402, 15086, 40298, 6120, 15085]"
267,Live Flesh,"[3810, 3809, 3808, 3822, 3811, 955, 3812]"
722913,Malcolm & Marie,"[1117313, 505710]"
348893,Boyka: Undisputed IV,"[78110, 1255958, 16607, 105692, 1510237, 234990, 75074]"
102899,Ant-Man,"[22226, 3392, 19034, 21127, 74541, 53650, 20750]"
42661,The Vikings,"[2090, 3150, 7502, 7302, 12250, 40529, 30141]"
797394,Secret Magic Control Agency,"[2530967, 2979308, 2979310, 2779263, 992787, 2735395]"
581420,Walk. Ride. Rodeo.,"[57192, 1294, 1274510, 104195, 149334, 109561, 44033]"
485166,Amanda,"[83797, 1917512, 1137823, 971262, 15481, 129765, 21245]"
33667,Gentleman's Agreement,"[8487, 24815, 81970, 10607, 7641, 41255, 2755]"
13752,Max Manus: Man of War,"[76547, 76548, 73637, 47647, 76557, 76553, 76554]"
8095,Cleopatra,"[3635, 35321, 5341, 53818, 47722, 7668, 2558]"
7485,Shooter,"[13240, 454, 2047, 51072, 13550, 25702, 52702]"
2007,Lorenzo's Oil,"[1733, 4038, 14501, 20631, 20632, 20633, 350]"
696157,Whitney Houston: I Wanna Dance with Somebody,"[1537686, 1152019, 2283, 1532331, 1566993, 42694, 61011]"
437033,Toc Toc,"[114460, 224870, 25258, 1457004, 1383137, 224730, 1529784]"
9675,Sideways,"[13242, 19159, 12519, 25540, 57823, 14984, 1223003]"
3293,Pirates of Silicon Valley,"[13526, 1904, 9998, 31527, 31528, 31529, 31530]"
